ID,Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Segmentation,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_1,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
466394,0,1,42,0,6.0,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460320,1,0,26,0,11.0,0,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467549,1,1,61,1,11.0,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464473,0,1,60,1,0.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460297,0,1,46,1,8.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465261,0,0,21,1,0.0,0,4.0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
465345,0,0,40,1,0.0,0,2.85012285012285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465440,1,1,62,0,1.0,0,5.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
459239,1,1,81,0,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464572,0,1,47,1,1.0,0,1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
464900,1,1,71,0,1.0,0,2.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
467327,1,1,52,1,3.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461310,1,0,20,0,1.0,0,5.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
466978,1,0,48,1,4.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460317,1,0,32,0,10.0,0,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459455,0,1,79,1,1.0,0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460983,1,1,38,0,0.0,2,4.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465130,0,1,50,1,0.0,1,9.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465730,1,1,43,1,6.0,2,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
465425,0,0,31,0,1.0,0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
459953,1,1,53,1,9.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461026,0,1,41,1,7.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465507,1,1,43,1,8.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465829,0,1,35,1,7.0,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460957,1,1,48,1,1.0,0,2.85012285012285,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
459753,1,1,40,1,1.0,1,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
466938,1,1,63,1,8.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461600,1,0,30,1,1.0,0,5.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
466794,1,1,59,1,1.0,1,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
462246,0,1,84,0,1.0,2,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462758,1,0,18,0,0.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465305,1,1,66,0,1.0,0,2.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
459880,0,1,48,1,0.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
462931,1,1,40,0,14.0,1,3.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463138,0,0,28,0,1.0,0,2.85012285012285,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
463440,0,1,73,1,0.0,1,3.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
464467,0,0,43,1,1.0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
463012,1,1,47,0,1.0,0,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
460503,1,0,41,1,0.0,0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
464759,0,0,38,0,8.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460036,1,1,40,1,3.0,0,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465165,1,0,61,1,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466476,0,0,29,0,0.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463021,1,1,72,0,0.0,2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467912,1,1,61,1,1.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
464680,1,0,21,0,1.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
466810,1,0,19,0,1.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464034,1,1,37,1,3.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464869,1,1,37,1,0.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
467111,1,1,72,1,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459460,1,0,55,0,1.0,0,1.0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
464015,0,0,42,1,1.0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467351,1,1,41,0,8.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464157,1,1,88,1,0.0,2,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461412,0,1,41,1,5.0,2,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
463352,1,1,37,1,0.0,1,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462036,0,1,67,1,0.0,2,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464803,1,0,28,0,1.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464407,0,1,50,1,1.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464966,1,1,59,0,1.0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
462367,1,1,56,1,1.0,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466358,0,1,28,0,0.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
466964,1,0,45,1,5.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467477,1,1,43,1,5.0,1,2.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467662,1,0,29,1,1.0,0,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460890,1,1,47,1,0.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
461762,0,1,63,1,0.0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459719,1,1,84,1,1.0,0,2.85012285012285,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
460295,1,0,29,1,9.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467149,1,1,43,1,9.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465533,0,1,50,1,0.0,1,4.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
460805,1,0,36,1,8.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
459402,0,1,51,1,1.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460487,0,0,42,0,1.0,0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
463734,1,1,38,0,0.0,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
460501,1,0,25,1,0.0,0,2.85012285012285,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
466492,0,1,85,1,0.0,2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460423,0,1,53,1,3.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464095,0,1,31,1,1.0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
461376,0,0,38,1,0.0,0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462816,1,1,76,0,0.0,0,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467602,0,0,30,0,1.0,0,4.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466839,0,0,26,0,8.0,0,2.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
460482,0,1,30,0,9.0,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
467796,0,0,27,0,9.0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461321,1,1,50,1,13.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461633,1,0,30,1,8.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
465625,1,0,42,1,11.0,0,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460699,1,0,28,1,9.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465722,1,1,47,0,1.0,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
462837,0,0,25,0,14.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461758,1,0,33,1,8.0,0,2.85012285012285,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
462476,1,1,45,1,4.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461704,1,1,30,1,1.0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460885,1,1,53,0,8.0,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463121,0,1,70,0,1.0,2,2.85012285012285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463952,1,1,51,0,4.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465207,1,1,49,1,0.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461461,1,1,36,0,9.0,1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459854,0,1,57,1,0.0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465195,1,1,53,1,1.0,2,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465989,0,0,28,0,9.0,0,2.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465494,1,1,41,1,9.0,1,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464926,0,1,46,0,0.0,2,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
464154,0,1,47,1,1.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459379,0,0,19,0,3.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466217,1,0,27,1,0.0,0,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461012,1,0,35,0,1.0,0,3.0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
465834,1,0,48,1,0.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
464607,0,1,49,1,0.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467739,0,1,63,0,1.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462727,0,1,81,0,0.0,2,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464812,0,1,48,1,0.0,2,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
462945,1,1,51,1,1.0,1,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460449,1,0,31,0,4.0,0,1.0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
462742,1,0,18,0,0.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
463217,0,1,33,1,2.0,2,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
459933,0,1,30,1,8.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459717,1,1,49,1,1.0,1,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460288,1,1,61,1,1.0,1,7.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
465352,1,1,61,1,1.0,1,4.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466270,0,1,68,0,0.0,0,2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
460056,1,0,30,1,3.0,0,5.0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
463011,0,1,81,1,0.0,2,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
462706,1,1,45,1,0.0,0,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463047,1,1,27,1,9.0,0,2.85012285012285,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
461547,1,0,70,0,0.0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464027,1,0,22,0,9.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465817,1,1,56,0,0.0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462663,1,1,48,0,6.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
459446,1,1,36,0,1.0,1,3.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
462801,1,1,38,1,9.0,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465930,0,0,36,1,9.0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466568,0,1,35,1,1.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462860,1,0,30,1,8.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464237,0,1,47,1,0.0,0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462686,1,1,41,1,9.0,1,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465349,0,1,49,1,0.0,2,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464509,1,1,53,1,0.0,2,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460198,1,0,43,1,9.0,0,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467718,0,0,20,0,2.0,0,6.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
459124,0,1,75,1,1.0,2,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464152,1,1,37,1,0.0,2,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467788,1,0,22,0,0.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462406,1,1,27,0,6.0,0,3.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467823,1,1,45,1,6.0,1,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465290,1,1,46,1,1.0,2,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
462181,0,0,32,1,8.0,0,3.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462511,0,1,66,1,1.0,2,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466957,1,1,35,0,8.0,1,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463930,1,1,49,1,1.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460810,0,1,89,0,1.0,2,2.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463590,1,0,18,0,1.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
467712,1,1,50,1,1.0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
460355,0,0,40,1,5.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
464963,0,1,47,1,1.0,0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
462214,1,1,49,0,1.0,0,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465687,1,1,88,1,1.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466024,0,1,35,0,10.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
459228,0,1,52,1,0.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462938,0,0,50,1,6.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466071,0,1,60,1,2.0,0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461620,1,0,52,1,1.0,0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467156,1,1,37,1,6.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465289,1,1,25,1,1.0,2,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467544,1,1,56,0,0.0,0,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464109,1,1,47,0,0.0,1,3.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465944,0,1,36,0,4.0,2,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
460125,0,1,55,1,10.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465225,1,0,48,1,0.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
467797,1,1,58,1,1.0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463128,1,1,73,1,0.0,2,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467858,1,1,59,1,1.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462120,1,1,51,0,1.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
465678,1,1,36,0,1.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
465799,1,1,52,1,1.0,0,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466615,0,0,20,0,3.0,0,3.0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
466074,0,0,29,0,9.0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
462684,0,0,32,0,7.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459533,0,0,41,1,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462146,1,1,69,1,0.0,2,4.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465793,1,0,25,0,1.0,0,5.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
460142,0,1,53,1,0.0,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464615,1,1,35,1,7.0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467239,0,0,33,0,1.0,0,3.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
461697,1,1,79,0,1.0,0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465874,0,0,26,1,1.0,0,2.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459282,1,1,48,1,0.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467748,1,1,38,1,1.0,2,4.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
463475,0,1,36,1,0.0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466202,1,1,49,1,9.0,1,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464211,1,1,50,1,0.0,1,3.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
465417,1,1,40,1,1.0,1,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
463577,0,1,37,1,1.0,1,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464002,0,0,26,0,0.0,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
464421,0,1,27,0,1.0,2,4.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
462189,0,0,25,0,1.0,0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
460447,1,1,79,0,0.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
463492,1,0,22,0,1.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466330,1,0,29,0,0.0,0,3.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459959,1,1,25,1,9.0,0,4.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460874,0,0,18,0,1.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466420,1,0,27,1,5.0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463477,1,0,31,0,1.0,0,4.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
462608,0,0,71,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
464868,1,1,36,1,6.0,0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
466743,1,0,26,0,1.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463604,1,0,23,0,2.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
465156,1,1,46,1,1.0,1,5.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462895,1,0,32,0,1.0,0,3.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
467038,1,1,61,1,1.0,2,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460764,1,0,86,0,1.0,0,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461836,1,1,53,1,6.0,1,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459305,1,1,29,0,13.0,2,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467399,1,1,29,1,1.0,0,3.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466924,0,0,22,0,0.0,0,6.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465910,1,1,38,0,10.0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
465857,0,0,40,1,1.0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459411,1,1,74,0,8.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466389,0,1,47,1,0.0,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
466813,1,1,59,1,1.0,0,2.85012285012285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464974,1,1,60,0,0.0,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467139,0,0,30,1,0.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463276,1,1,42,0,1.0,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
459010,0,1,48,1,1.0,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467286,1,0,27,1,1.0,0,3.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
466115,1,1,37,0,1.0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
466541,1,0,41,1,1.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463486,1,1,43,0,1.0,2,8.0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
467457,0,0,32,1,1.0,0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
462217,0,0,42,1,1.0,0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
464829,1,0,22,0,9.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
463781,0,0,32,0,2.0,0,4.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
461760,1,1,82,1,0.0,2,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460412,0,0,31,0,0.0,0,5.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
463606,1,0,22,0,0.0,0,4.0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
463916,0,0,32,0,9.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
460857,1,0,31,0,1.0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
463689,0,1,40,1,1.0,0,2.85012285012285,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467278,0,1,84,1,0.0,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462876,1,0,27,0,0.0,0,4.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
467329,0,0,40,1,0.0,0,1.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464345,0,1,57,1,2.0,2,3.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463094,1,1,40,1,12.0,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
459200,0,1,39,1,2.0,1,4.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459760,0,1,42,1,8.0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462708,1,1,25,1,8.0,2,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465148,1,0,31,0,1.0,0,2.85012285012285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464898,1,0,31,1,0.0,0,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
